ledger_row_id,stage_id,run_id,work_family,evidence_scope,kpi_scope,status,judgment,claim_boundary,path,notes,decision,run_key,family,question,metric_scope,primary_artifact,report_path,next_action,run_number,date,parent_run_id,next_run_id,rows,gate_passes,gate_total,trained_models,onnx_parity,best_proxy,candidate_rows,positive_proxy_rows,best_model_id,best_proxy_net,attempt_rows,feature_matrix_rows,runtime_completed_rows,matched_rows,mismatch_rows,positive_net_rows,best_net_profit,best_profit_factor,operating_ready_rows,run_date,view,tier,net_profit,profit_factor,expectancy,drawdown,recovery_factor,trade_count,candidate_model_id,result_status,expected_probability_rows,long_trade_count,short_trade_count,feature_count,task_seed_rows,eligible_task_rows,trained_model_rows,best_inner_holdout_proxy_net,best_inner_holdout_profit_factor,candidate_model_ids,probe_priority_model,raw_top_model,lane,primary_report,balance_control_model,cost_control_model,primary_proxy_net,primary_profit_factor,primary_recovery_factor
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IK_execute_runtime_positive_low_pf_drawdown_side_balance_repair_mt5_runtime_probe_without_db_v1,,,,completed_stage337IK_runtime_positive_repair_mt5_runtime_probe_executed_review_required_no_forward_decision,mt5_runtime_probe_outputs_available_proxy_diff_review_required_no_selection,research_development_mt5_runtime_probe_attempt_only_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,,,stage337IK_open_run337IL_review_runtime_positive_repair_mt5_runtime_probe,,,,missing_required,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337IK/final_decision.json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IK_repair_mt5_runtime_probe.md,,,,run337IJ_materialize_runtime_positive_low_pf_drawdown_side_balance_repair_runtime_probe_package_without_db_v1,run337IL_review_runtime_positive_low_pf_drawdown_side_balance_repair_mt5_runtime_probe_or_repair_without_db_v1,,8.0,8.0,,,,,,,,,,,,,,,,,2026-06-01,actual routed total(실제 라우팅 전체),Tier A+B,,,,,,,,missing_required,,,,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IL_review_runtime_positive_low_pf_drawdown_side_balance_repair_mt5_runtime_probe_or_repair_without_db_v1,,,,completed_stage337IL_runtime_positive_repair_mt5_probe_review_negative_exact_parity_repair_required_no_selection,proxy_positive_candidate_mt5_negative_exact_parity_operating_ineligible_repair_required,research_development_runtime_probe_review_only_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,,,stage337IL_open_run337IM_design_proxy_mt5_negative_lifecycle_cost_trade_shape_repair,,,,mt5_runtime_probe_review,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337IL/final_decision.json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IL_repair_mt5_runtime_probe_review.md,,,,run337IK_execute_runtime_positive_low_pf_drawdown_side_balance_repair_mt5_runtime_probe_without_db_v1,run337IM_design_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_without_db_v1,,,,,,,,,,,,,1.0,,0.0,,,,,2026-06-01,Tier A used(Tier A 사용),Tier A,-101.05,0.95,-0.14,315.66,-0.32,726.0,ih_if_ie003_pf_recovery_fwd18_xgboost,proxy_positive_candidate_mt5_negative_exact_parity_operating_ineligible_repair_required,,,,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IL_review_runtime_positive_low_pf_drawdown_side_balance_repair_mt5_runtime_probe_or_repair_without_db_v1,,,,completed_stage337IL_runtime_positive_repair_mt5_probe_review_negative_exact_parity_repair_required_no_selection,proxy_positive_candidate_mt5_negative_exact_parity_operating_ineligible_repair_required,research_development_runtime_probe_review_only_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,,,stage337IL_open_run337IM_design_proxy_mt5_negative_lifecycle_cost_trade_shape_repair,,,,missing_required,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337IL/final_decision.json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IL_repair_mt5_runtime_probe_review.md,,,,run337IK_execute_runtime_positive_low_pf_drawdown_side_balance_repair_mt5_runtime_probe_without_db_v1,run337IM_design_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_without_db_v1,,,,,,,,,,,,,,,,,,,,2026-06-01,Tier B fallback used(Tier B 대체 사용),Tier B,,,,,,,,missing_required,,,,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IL_review_runtime_positive_low_pf_drawdown_side_balance_repair_mt5_runtime_probe_or_repair_without_db_v1,,,,completed_stage337IL_runtime_positive_repair_mt5_probe_review_negative_exact_parity_repair_required_no_selection,proxy_positive_candidate_mt5_negative_exact_parity_operating_ineligible_repair_required,research_development_runtime_probe_review_only_no_candidate_selection_no_forward_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,,,stage337IL_open_run337IM_design_proxy_mt5_negative_lifecycle_cost_trade_shape_repair,,,,missing_required,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337IL/final_decision.json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IL_repair_mt5_runtime_probe_review.md,,,,run337IK_execute_runtime_positive_low_pf_drawdown_side_balance_repair_mt5_runtime_probe_without_db_v1,run337IM_design_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_without_db_v1,,,,,,,,,,,,,,,,,,,,2026-06-01,actual routed total(실제 라우팅 전체),Tier A+B,,,,,,,,missing_required,,,,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IM_design_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_without_db_v1,,,,completed_stage337IM_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_design_no_training_no_selection,proxy_mt5_negative_exact_parity_repair_design_opened,research_development_design_only_no_model_training_no_threshold_tuning_no_lot_optimization_no_candidate_selection_no_mt5_execution_no_forward_passed_no_forward_failed_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_achieve,,,stage337IM_open_run337IN_materialize_lifecycle_cost_trade_shape_repair_inputs,,,,design_only,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337IM/final_decision.json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IM_lifecycle_cost_repair_design.md,,,,run337IL_review_runtime_positive_low_pf_drawdown_side_balance_repair_mt5_runtime_probe_or_repair_without_db_v1,run337IN_materialize_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_inputs_without_db_v1,,,,,,,,,,,,,,,,,,,,2026-06-01,Tier A separate(Tier A 분리),Tier A,,,,,,,ih_if_ie003_pf_recovery_fwd18_xgboost,repair_design_opened,,,,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IM_design_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_without_db_v1,,,,completed_stage337IM_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_design_no_training_no_selection,proxy_mt5_negative_exact_parity_repair_design_opened,research_development_design_only_no_model_training_no_threshold_tuning_no_lot_optimization_no_candidate_selection_no_mt5_execution_no_forward_passed_no_forward_failed_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_achieve,,,stage337IM_open_run337IN_materialize_lifecycle_cost_trade_shape_repair_inputs,,,,missing_required,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337IM/final_decision.json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IM_lifecycle_cost_repair_design.md,,,,run337IL_review_runtime_positive_low_pf_drawdown_side_balance_repair_mt5_runtime_probe_or_repair_without_db_v1,run337IN_materialize_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_inputs_without_db_v1,,,,,,,,,,,,,,,,,,,,2026-06-01,Tier B separate(Tier B 분리),Tier B,,,,,,,,missing_required,,,,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IM_design_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_without_db_v1,,,,completed_stage337IM_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_design_no_training_no_selection,proxy_mt5_negative_exact_parity_repair_design_opened,research_development_design_only_no_model_training_no_threshold_tuning_no_lot_optimization_no_candidate_selection_no_mt5_execution_no_forward_passed_no_forward_failed_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_achieve,,,stage337IM_open_run337IN_materialize_lifecycle_cost_trade_shape_repair_inputs,,,,missing_required,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337IM/final_decision.json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IM_lifecycle_cost_repair_design.md,,,,run337IL_review_runtime_positive_low_pf_drawdown_side_balance_repair_mt5_runtime_probe_or_repair_without_db_v1,run337IN_materialize_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_inputs_without_db_v1,,,,,,,,,,,,,,,,,,,,2026-06-01,Tier A+B combined(Tier A+B 합산),Tier A+B,,,,,,,,missing_required,,,,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IN_materialize_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_inputs_without_db_v1,,,,completed_stage337IN_lifecycle_cost_trade_shape_repair_inputs_materialized_no_training_no_selection,timestamp_safe_lifecycle_cost_trade_shape_repair_inputs_materialized_review_required,research_development_input_materialization_only_no_model_training_no_threshold_tuning_no_lot_optimization_no_candidate_selection_no_mt5_execution_no_forward_passed_no_forward_failed_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_achieve,,,stage337IN_open_run337IO_review_lifecycle_cost_trade_shape_repair_inputs,,,,input_materialization,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337IN/final_decision.json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IN_lifecycle_cost_repair_inputs.md,,,,run337IM_design_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_without_db_v1,run337IO_review_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_inputs_without_db_v1,87666.0,,,,,,,,,,,,,,,,,,,2026-06-01,Tier A separate(Tier A 분리),Tier A,,,,,,,,inputs_materialized_review_required,,,,58.0,7.0,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IN_materialize_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_inputs_without_db_v1,,,,completed_stage337IN_lifecycle_cost_trade_shape_repair_inputs_materialized_no_training_no_selection,timestamp_safe_lifecycle_cost_trade_shape_repair_inputs_materialized_review_required,research_development_input_materialization_only_no_model_training_no_threshold_tuning_no_lot_optimization_no_candidate_selection_no_mt5_execution_no_forward_passed_no_forward_failed_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_achieve,,,stage337IN_open_run337IO_review_lifecycle_cost_trade_shape_repair_inputs,,,,missing_required,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337IN/final_decision.json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IN_lifecycle_cost_repair_inputs.md,,,,run337IM_design_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_without_db_v1,run337IO_review_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_inputs_without_db_v1,,,,,,,,,,,,,,,,,,,,2026-06-01,Tier B separate(Tier B 분리),Tier B,,,,,,,,missing_required,,,,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IN_materialize_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_inputs_without_db_v1,,,,completed_stage337IN_lifecycle_cost_trade_shape_repair_inputs_materialized_no_training_no_selection,timestamp_safe_lifecycle_cost_trade_shape_repair_inputs_materialized_review_required,research_development_input_materialization_only_no_model_training_no_threshold_tuning_no_lot_optimization_no_candidate_selection_no_mt5_execution_no_forward_passed_no_forward_failed_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_achieve,,,stage337IN_open_run337IO_review_lifecycle_cost_trade_shape_repair_inputs,,,,missing_required,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337IN/final_decision.json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IN_lifecycle_cost_repair_inputs.md,,,,run337IM_design_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_without_db_v1,run337IO_review_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_inputs_without_db_v1,,,,,,,,,,,,,,,,,,,,2026-06-01,Tier A+B combined(Tier A+B 합산),Tier A+B,,,,,,,,missing_required,,,,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IO_review_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_inputs_without_db_v1,,,,completed_stage337IO_lifecycle_cost_trade_shape_repair_inputs_review_training_ready_no_selection,in_inputs_timestamp_safe_training_ready_with_tier_b_missing_required_named,research_development_input_review_only_no_model_training_no_onnx_export_no_mt5_no_runtime_package_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_achieve,,,stage337IO_open_run337IP_lifecycle_cost_trade_shape_repair_candidate_training,,,,input_review_training_ready,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337IO/final_decision.json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IO_lifecycle_cost_repair_input_review.md,,,,run337IN_materialize_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_inputs_without_db_v1,run337IP_train_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_candidates_without_db_v1,87666.0,,,,,,,,,,,,,,,,,,,2026-06-01,Tier A separate(Tier A 분리),Tier A,,,,,,,,training_ready_no_selection,,,,58.0,7.0,7.0,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IO_review_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_inputs_without_db_v1,,,,completed_stage337IO_lifecycle_cost_trade_shape_repair_inputs_review_training_ready_no_selection,in_inputs_timestamp_safe_training_ready_with_tier_b_missing_required_named,research_development_input_review_only_no_model_training_no_onnx_export_no_mt5_no_runtime_package_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_achieve,,,stage337IO_open_run337IP_lifecycle_cost_trade_shape_repair_candidate_training,,,,missing_required,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337IO/final_decision.json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IO_lifecycle_cost_repair_input_review.md,,,,run337IN_materialize_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_inputs_without_db_v1,run337IP_train_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_candidates_without_db_v1,,,,,,,,,,,,,,,,,,,,2026-06-01,Tier B separate(Tier B 분리),Tier B,,,,,,,,missing_required,,,,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IO_review_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_inputs_without_db_v1,,,,completed_stage337IO_lifecycle_cost_trade_shape_repair_inputs_review_training_ready_no_selection,in_inputs_timestamp_safe_training_ready_with_tier_b_missing_required_named,research_development_input_review_only_no_model_training_no_onnx_export_no_mt5_no_runtime_package_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_achieve,,,stage337IO_open_run337IP_lifecycle_cost_trade_shape_repair_candidate_training,,,,missing_required,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337IO/final_decision.json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IO_lifecycle_cost_repair_input_review.md,,,,run337IN_materialize_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_inputs_without_db_v1,run337IP_train_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_candidates_without_db_v1,,,,,,,,,,,,,,,,,,,,2026-06-01,Tier A+B combined(Tier A+B 합산),Tier A+B,,,,,,,,missing_required,,,,,,,,,,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IP_train_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_candidates_without_db_v1,,,,completed_stage337IP_lifecycle_cost_trade_shape_repair_candidates_trained_onnx_materialized_review_required_no_selection_no_mt5,lifecycle_cost_trade_shape_repair_candidates_trained_with_onnx_parity_and_proxy_score_review_required,research_development_candidate_training_only_no_threshold_tuning_no_lot_optimization_no_candidate_selection_no_mt5_execution_no_forward_passed_no_forward_failed_no_runtime_package_authority_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_achieve,,,stage337IP_open_run337IQ_lifecycle_cost_trade_shape_repair_training_review,,,,candidate_training_inner_holdout_proxy,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337IP/final_decision.json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IP_lifecycle_cost_repair_candidate_training.md,,,,run337IO_review_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_inputs_without_db_v1,run337IQ_review_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_training_without_db_v1,,,,,7/7,,,,,,,,,,,,,,,2026-06-01,Tier A separate(Tier A 분리),Tier A,,,,,,,,trained_review_required_no_selection,,,,,,,7.0,4.898559263874631,1.162465184622553,,,,,,,,,,
,337_onnx_research_packet__cost_buffer_direction_curve_rebuild,run337IP_train_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_candidates_without_db_v1,,,,completed_stage337IP_lifecycle_cost_trade_shape_repair_candidates_trained_onnx_materialized_review_required_no_selection_no_mt5,lifecycle_cost_trade_shape_repair_candidates_trained_with_onnx_parity_and_proxy_score_review_required,research_development_candidate_training_only_no_threshold_tuning_no_lot_optimization_no_candidate_selection_no_mt5_execution_no_forward_passed_no_forward_failed_no_runtime_package_authority_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_achieve,,,stage337IP_open_run337IQ_lifecycle_cost_trade_shape_repair_training_review,,,,missing_required,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/02_runs/run337IP/final_decision.json,stages/337_onnx_research_packet__cost_buffer_direction_curve_rebuild/03_reviews/run337IP_lifecycle_cost_repair_candidate_training.md,,,,run337IO_review_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_inputs_without_db_v1,run337IQ_review_proxy_mt5_negative_lifecycle_cost_trade_shape_repair_training_without_db_v1,,,,,,,,,,,,,,,,,,,,2026-06-01,Tier B separate(Tier B 분리),Tier B,,,,,,,,missing_required,,,,,,,,,,,,,,,,,,,
