mix_id,material_window,ingredient_ids,axis_mix,runtime_substrate,runtime_candidate_id,candidate_selection_reason,mix_strength,wfo_aware,selected_for_mt5,decision_weight,claim_boundary
E01M0289,F001-F050,F017+F022+F006,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0064,top_forward_pf,broad(넓음),False,False,1.76,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0290,F001-F050,F024+F033+F023,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0065,top_forward_pf,broad(넓음),False,False,1.09,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0291,F001-F050,F031+F044+F040+F034,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0066,top_forward_pf,broad(넓음),False,False,1.12,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0292,F001-F050,F038+F005+F007,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0049,top_forward_pf,broad(넓음),False,False,1.85,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0293,F001-F050,F045+F016+F024,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0050,top_forward_pf,broad(넓음),False,False,1.53,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0294,F001-F050,F002+F027+F041,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0051,top_forward_pf,broad(넓음),False,False,1.56,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0295,F001-F050,F009+F038+F008,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0052,top_forward_pf,extreme(극단),False,False,1.94,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0296,F001-F050,F016+F049+F025+F049,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0053,top_forward_pf,broad(넓음),False,False,1.62,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0297,F001-F050,F023+F010+F042,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0080,top_forward_pf,broad(넓음),False,False,1.65,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0298,F001-F050,F030+F021+F009,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0081,top_forward_pf,broad(넓음),False,False,1.68,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0299,F001-F050,F037+F032+F026,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0082,top_forward_pf,broad(넓음),False,False,1.36,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0300,F001-F050,F044+F043+F043,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0059,top_forward_pf,broad(넓음),False,False,1.0,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0301,F001-F050,F001+F004+F010+F014,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0064,top_forward_pf,broad(넓음),False,False,2.08,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0302,F001-F050,F008+F015+F027,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0065,top_forward_pf,extreme(극단),False,False,1.41,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0303,F001-F050,F015+F026+F044,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0066,top_forward_pf,broad(넓음),False,False,1.09,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0304,F001-F050,F022+F037+F011,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0049,top_forward_pf,broad(넓음),False,False,1.12,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0305,F001-F050,F029+F048+F028,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0050,top_forward_pf,broad(넓음),False,False,1.15,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0306,F001-F050,F036+F009+F045+F029,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0051,top_forward_pf,broad(넓음),False,False,1.53,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0307,F001-F050,F043+F020+F012,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0052,top_forward_pf,broad(넓음),False,False,1.56,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0308,F001-F050,F050+F031+F029,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0053,top_forward_pf,broad(넓음),False,False,1.59,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0309,F001-F050,F007+F042+F046,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0080,top_forward_pf,extreme(극단),False,False,1.62,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0310,F001-F050,F014+F003+F013,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0081,top_forward_pf,broad(넓음),False,False,2.35,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0311,F001-F050,F021+F014+F030+F044,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0082,top_forward_pf,broad(넓음),False,False,1.68,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0312,F001-F050,F028+F025+F047,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0059,top_forward_pf,broad(넓음),False,False,1.36,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0313,F001-F050,F035+F036+F014,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0064,top_forward_pf,broad(넓음),False,False,1.35,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0314,F001-F050,F042+F047+F031,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0065,top_forward_pf,broad(넓음),False,False,1.03,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0315,F001-F050,F049+F008+F048,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0066,top_forward_pf,broad(넓음),False,False,1.41,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0316,F001-F050,F006+F019+F015+F009,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0049,top_forward_pf,extreme(극단),False,False,1.79,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0317,F001-F050,F013+F030+F032,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0050,top_forward_pf,broad(넓음),False,False,1.47,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0318,F001-F050,F020+F041+F049,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0051,top_forward_pf,broad(넓음),False,False,1.15,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0319,F001-F050,F027+F002+F016,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0052,top_forward_pf,broad(넓음),False,False,1.88,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0320,F001-F050,F034+F013+F033,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0053,top_forward_pf,broad(넓음),False,False,1.56,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0321,F001-F050,F041+F024+F050+F024,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0080,top_forward_pf,broad(넓음),False,False,1.59,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0322,F001-F050,F048+F035+F017,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0081,top_forward_pf,broad(넓음),False,False,1.62,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0323,F001-F050,F005+F046+F034,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0082,top_forward_pf,extreme(극단),False,False,1.65,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0324,F001-F050,F012+F007+F001,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0059,top_forward_pf,broad(넓음),False,False,2.03,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0325,F001-F050,F019+F018+F018,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0064,top_forward_pf,broad(넓음),False,False,2.06,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0326,F001-F050,F026+F029+F035+F039,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0065,top_forward_pf,broad(넓음),False,False,1.0,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0327,F001-F050,F033+F040+F002,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0066,top_forward_pf,broad(넓음),False,False,1.38,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0328,F001-F050,F040+F001+F019,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0049,top_forward_pf,broad(넓음),False,False,1.06,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0329,F001-F050,F047+F012+F036,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0050,top_forward_pf,broad(넓음),False,False,1.44,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0330,F001-F050,F004+F023+F003,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0051,top_forward_pf,extreme(극단),False,False,1.82,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0331,F001-F050,F011+F034+F020+F004,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0052,top_forward_pf,broad(넓음),False,False,1.5,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0332,F001-F050,F018+F045+F037,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0053,top_forward_pf,broad(넓음),False,False,1.53,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0333,F001-F050,F025+F006+F004,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0080,top_forward_pf,broad(넓음),False,False,1.91,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0334,F001-F050,F032+F017+F021,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0081,top_forward_pf,broad(넓음),False,False,1.59,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0335,F001-F050,F039+F028+F038,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0082,top_forward_pf,broad(넓음),False,False,1.27,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0336,F001-F050,F046+F039+F005+F019,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0059,top_forward_pf,broad(넓음),False,False,1.65,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0337,F001-F050,F003+F050+F022,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0064,top_forward_pf,extreme(극단),False,False,2.03,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0338,F001-F050,F010+F011+F039,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0065,top_forward_pf,broad(넓음),False,False,1.71,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0339,F001-F050,F017+F022+F006,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0066,top_forward_pf,broad(넓음),False,False,1.7,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0340,F001-F050,F024+F033+F023,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0049,top_forward_pf,broad(넓음),False,False,1.03,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0341,F001-F050,F031+F044+F040+F034,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0050,top_forward_pf,broad(넓음),False,False,1.06,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0342,F001-F050,F038+F005+F007,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0051,top_forward_pf,broad(넓음),False,False,1.79,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0343,F001-F050,F045+F016+F024,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0052,top_forward_pf,broad(넓음),False,False,1.47,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0344,F001-F050,F002+F027+F041,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0053,top_forward_pf,extreme(극단),False,False,1.5,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0345,F001-F050,F009+F038+F008,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0080,top_forward_pf,broad(넓음),False,False,1.88,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0346,F001-F050,F016+F049+F025+F049,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0081,top_forward_pf,broad(넓음),False,False,1.56,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0347,F001-F050,F023+F010+F042,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0082,top_forward_pf,broad(넓음),False,False,1.59,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0348,F001-F050,F030+F021+F009,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0059,top_forward_pf,broad(넓음),False,False,1.62,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0349,F001-F050,F037+F032+F026,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0064,top_forward_pf,broad(넓음),False,False,1.3,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0350,F001-F050,F044+F043+F043,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0065,top_forward_pf,broad(넓음),False,False,1.33,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0351,F001-F050,F001+F004+F010+F014,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0066,top_forward_pf,extreme(극단),False,False,2.41,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0352,F001-F050,F008+F015+F027,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0049,top_forward_pf,broad(넓음),False,False,1.35,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0353,F001-F050,F015+F026+F044,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0050,top_forward_pf,broad(넓음),False,False,1.03,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0354,F001-F050,F022+F037+F011,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0051,top_forward_pf,broad(넓음),False,False,1.06,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0355,F001-F050,F029+F048+F028,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0052,top_forward_pf,broad(넓음),False,False,1.09,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0356,F001-F050,F036+F009+F045+F029,feature_set+label+runtime_cost(피처 묶음+라벨+런타임 비용),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0053,top_forward_pf,broad(넓음),False,False,1.47,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0357,F001-F050,F043+F020+F012,model_family+risk_logic+regime_split(모델 계열+위험 로직+장세 분할),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0080,top_forward_pf,broad(넓음),False,False,1.5,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0358,F001-F050,F050+F031+F029,trade_shape+density+drawdown(거래 형태+밀도+손실폭),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0081,top_forward_pf,extreme(극단),False,False,1.53,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0359,F001-F050,F007+F042+F046,onnx_handoff+order_intent+lifecycle(온엑스 인계+주문 의도+생명주기),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0082,top_forward_pf,broad(넓음),False,False,1.56,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
E01M0360,F001-F050,F014+F003+F013,extreme_boundary+negative_memory+seed_surface(극단 경계+부정 기억+씨앗 표면),F50 executable loss-floor regime transfer surface(F50 실행 가능 손실하한 장세전이 표면),f50c_0059,top_forward_pf,broad(넓음),False,False,2.29,frontier_extra_runtime_learning_only_no_completion_no_selected_baseline_no_operating_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
